INFO Question 4-2: dynamic price, update hours=(0,)
INFO [177/334] policy=0+6+12 2025-07-27 solved (0, 6, 12): price_mean=0.8771 emergency=657.297 adjustment_cost=1583.055 total_cost=64027.080
INFO [178/334] policy=0+6+12 2025-07-28 solved (0, 6, 12): price_mean=0.8862 emergency=1025.394 adjustment_cost=1484.150 total_cost=68799.155
INFO [179/334] policy=0+6+12 2025-07-29 solved (0, 6, 12): price_mean=0.8846 emergency=282.132 adjustment_cost=3845.153 total_cost=65860.185
INFO [180/334] policy=0+6+12 2025-07-30 solved (0, 6, 12): price_mean=0.8797 emergency=513.333 adjustment_cost=7438.553 total_cost=66472.942
INFO [181/334] policy=0+6+12 2025-07-31 solved (0, 6, 12): price_mean=0.8814 emergency=527.866 adjustment_cost=1882.335 total_cost=63426.179
INFO [182/334] policy=0+6+12 2025-08-01 solved (0, 6, 12): price_mean=0.6664 emergency=0.000 adjustment_cost=-1272.866 total_cost=45514.492
INFO [183/334] policy=0+6+12 2025-08-02 solved (0, 6, 12): price_mean=0.6622 emergency=31.343 adjustment_cost=-2409.813 total_cost=46780.510
INFO [184/334] policy=0+6+12 2025-08-03 solved (0, 6, 12): price_mean=0.8334 emergency=446.608 adjustment_cost=613.503 total_cost=54785.257
INFO [185/334] policy=0+6+12 2025-08-04 solved (0, 6, 12): price_mean=0.8448 emergency=652.073 adjustment_cost=-634.864 total_cost=58541.771
INFO [186/334] policy=0+6+12 2025-08-05 solved (0, 6, 12): price_mean=0.8446 emergency=205.507 adjustment_cost=810.505 total_cost=56469.919
INFO [187/334] policy=0+6+12 2025-08-06 solved (0, 6, 12): price_mean=0.8577 emergency=238.584 adjustment_cost=-1682.235 total_cost=61425.385
INFO [188/334] policy=0+6+12 2025-08-07 solved (0, 6, 12): price_mean=0.8411 emergency=314.094 adjustment_cost=-1424.238 total_cost=58521.768
INFO [189/334] policy=0+6+12 2025-08-08 solved (0, 6, 12): price_mean=0.6380 emergency=0.000 adjustment_cost=-57.516 total_cost=42222.362
INFO [190/334] policy=0+6+12 2025-08-09 solved (0, 6, 12): price_mean=0.6530 emergency=0.000 adjustment_cost=-413.267 total_cost=43675.758
INFO [191/334] policy=0+6+12 2025-08-10 solved (0, 6, 12): price_mean=0.8487 emergency=284.670 adjustment_cost=-1087.206 total_cost=57110.909
INFO [192/334] policy=0+6+12 2025-08-11 solved (0, 6, 12): price_mean=0.8396 emergency=327.430 adjustment_cost=1089.252 total_cost=55809.648
INFO [193/334] policy=0+6+12 2025-08-12 solved (0, 6, 12): price_mean=0.8574 emergency=244.724 adjustment_cost=108.200 total_cost=60068.327
INFO [194/334] policy=0+6+12 2025-08-13 solved (0, 6, 12): price_mean=0.8532 emergency=566.256 adjustment_cost=326.190 total_cost=56896.493
INFO [195/334] policy=0+6+12 2025-08-14 solved (0, 6, 12): price_mean=0.8501 emergency=143.126 adjustment_cost=1115.823 total_cost=57771.687
INFO [196/334] policy=0+6+12 2025-08-15 solved (0, 6, 12): price_mean=0.6512 emergency=0.000 adjustment_cost=-2239.065 total_cost=45720.283
INFO [197/334] policy=0+6+12 2025-08-16 solved (0, 6, 12): price_mean=0.6473 emergency=0.000 adjustment_cost=-2325.911 total_cost=44948.079
INFO [198/334] policy=0+6+12 2025-08-17 solved (0, 6, 12): price_mean=0.8399 emergency=322.192 adjustment_cost=-965.482 total_cost=57088.035
INFO [199/334] policy=0+6+12 2025-08-18 solved (0, 6, 12): price_mean=0.8476 emergency=327.859 adjustment_cost=-736.571 total_cost=56989.982
INFO [200/334] policy=0+6+12 2025-08-19 solved (0, 6, 12): price_mean=0.8429 emergency=438.952 adjustment_cost=-29.502 total_cost=57768.469
INFO [201/334] policy=0+6+12 2025-08-20 solved (0, 6, 12): price_mean=0.8663 emergency=382.589 adjustment_cost=-1084.624 total_cost=61377.578
INFO [202/334] policy=0+6+12 2025-08-21 solved (0, 6, 12): price_mean=0.8472 emergency=318.919 adjustment_cost=-1013.186 total_cost=57598.201
INFO [203/334] policy=0+6+12 2025-08-22 solved (0, 6, 12): price_mean=0.6605 emergency=0.000 adjustment_cost=-1110.310 total_cost=44548.309
INFO [204/334] policy=0+6+12 2025-08-23 solved (0, 6, 12): price_mean=0.6592 emergency=0.000 adjustment_cost=470.903 total_cost=43981.159
INFO [205/334] policy=0+6+12 2025-08-24 solved (0, 6, 12): price_mean=0.8410 emergency=339.431 adjustment_cost=966.180 total_cost=58015.614
INFO [206/334] policy=0+6+12 2025-08-25 solved (0, 6, 12): price_mean=0.8602 emergency=272.630 adjustment_cost=-5703.618 total_cost=65136.415
INFO [207/334] policy=0+6+12 2025-08-26 solved (0, 6, 12): price_mean=0.8444 emergency=165.951 adjustment_cost=-529.694 total_cost=55937.257
INFO [208/334] policy=0+6+12 2025-08-27 solved (0, 6, 12): price_mean=0.8534 emergency=113.574 adjustment_cost=3322.006 total_cost=60047.251
INFO [209/334] policy=0+6+12 2025-08-28 solved (0, 6, 12): price_mean=0.8635 emergency=647.595 adjustment_cost=3871.344 total_cost=61962.476
INFO [210/334] policy=0+6+12 2025-08-29 solved (0, 6, 12): price_mean=0.6645 emergency=0.000 adjustment_cost=-1738.112 total_cost=47025.334
INFO [211/334] policy=0+6+12 2025-08-30 solved (0, 6, 12): price_mean=0.6547 emergency=0.000 adjustment_cost=-1634.919 total_cost=45621.526
INFO [212/334] policy=0+6+12 2025-08-31 solved (0, 6, 12): price_mean=0.8465 emergency=581.947 adjustment_cost=135.511 total_cost=57117.180
INFO [213/334] policy=0+6+12 2025-09-01 solved (0, 6, 12): price_mean=0.7517 emergency=0.000 adjustment_cost=-1541.187 total_cost=51629.145
INFO [214/334] policy=0+6+12 2025-09-02 solved (0, 6, 12): price_mean=0.7540 emergency=0.000 adjustment_cost=1759.810 total_cost=49553.944
INFO [215/334] policy=0+6+12 2025-09-03 solved (0, 6, 12): price_mean=0.7610 emergency=0.000 adjustment_cost=-434.611 total_cost=51732.901
INFO [216/334] policy=0+6+12 2025-09-04 solved (0, 6, 12): price_mean=0.7570 emergency=73.843 adjustment_cost=-775.563 total_cost=50075.769
INFO [217/334] policy=0+6+12 2025-09-05 solved (0, 6, 12): price_mean=0.5586 emergency=0.000 adjustment_cost=-193.833 total_cost=37035.211
INFO [218/334] policy=0+6+12 2025-09-06 solved (0, 6, 12): price_mean=0.5657 emergency=0.000 adjustment_cost=379.852 total_cost=37819.566
INFO [219/334] policy=0+6+12 2025-09-07 solved (0, 6, 12): price_mean=0.7593 emergency=45.062 adjustment_cost=2428.975 total_cost=50153.223
INFO [220/334] policy=0+6+12 2025-09-08 solved (0, 6, 12): price_mean=0.7735 emergency=0.000 adjustment_cost=1084.336 total_cost=53585.185
INFO [221/334] policy=0+6+12 2025-09-09 solved (0, 6, 12): price_mean=0.7519 emergency=0.000 adjustment_cost=3183.796 total_cost=49789.597
INFO [222/334] policy=0+6+12 2025-09-10 solved (0, 6, 12): price_mean=0.7818 emergency=28.048 adjustment_cost=406.262 total_cost=54484.434
INFO [223/334] policy=0+6+12 2025-09-11 solved (0, 6, 12): price_mean=0.7531 emergency=190.772 adjustment_cost=-2210.921 total_cost=51404.727
INFO [224/334] policy=0+6+12 2025-09-12 solved (0, 6, 12): price_mean=0.5751 emergency=0.000 adjustment_cost=680.484 total_cost=38204.600
INFO [225/334] policy=0+6+12 2025-09-13 solved (0, 6, 12): price_mean=0.5665 emergency=0.000 adjustment_cost=406.887 total_cost=37671.309
INFO [226/334] policy=0+6+12 2025-09-14 solved (0, 6, 12): price_mean=0.7759 emergency=0.000 adjustment_cost=-1630.745 total_cost=53969.781
INFO [227/334] policy=0+6+12 2025-09-15 solved (0, 6, 12): price_mean=0.7617 emergency=519.978 adjustment_cost=158.738 total_cost=48986.175
INFO [228/334] policy=0+6+12 2025-09-16 solved (0, 6, 12): price_mean=0.7779 emergency=0.000 adjustment_cost=-1655.217 total_cost=53399.205
INFO [229/334] policy=0+6+12 2025-09-17 solved (0, 6, 12): price_mean=0.7781 emergency=116.864 adjustment_cost=-833.908 total_cost=52555.170
INFO [230/334] policy=0+6+12 2025-09-18 solved (0, 6, 12): price_mean=0.7698 emergency=10.966 adjustment_cost=4663.688 total_cost=51889.819
INFO [231/334] policy=0+6+12 2025-09-19 solved (0, 6, 12): price_mean=0.5933 emergency=0.000 adjustment_cost=96.465 total_cost=39589.084
INFO [232/334] policy=0+6+12 2025-09-20 solved (0, 6, 12): price_mean=0.5875 emergency=0.000 adjustment_cost=979.409 total_cost=39077.073
INFO [233/334] policy=0+6+12 2025-09-21 solved (0, 6, 12): price_mean=0.7738 emergency=11.050 adjustment_cost=-536.594 total_cost=49716.731
INFO [234/334] policy=0+6+12 2025-09-22 solved (0, 6, 12): price_mean=0.7822 emergency=338.740 adjustment_cost=-1983.391 total_cost=50337.170
INFO [235/334] policy=0+6+12 2025-09-23 solved (0, 6, 12): price_mean=0.7818 emergency=33.929 adjustment_cost=-479.224 total_cost=49217.708
INFO [236/334] policy=0+6+12 2025-09-24 solved (0, 6, 12): price_mean=0.7761 emergency=631.504 adjustment_cost=2197.600 total_cost=47783.055
INFO [237/334] policy=0+6+12 2025-09-25 solved (0, 6, 12): price_mean=0.7776 emergency=204.192 adjustment_cost=498.895 total_cost=48055.401
INFO [238/334] policy=0+6+12 2025-09-26 solved (0, 6, 12): price_mean=0.5928 emergency=0.000 adjustment_cost=-1214.540 total_cost=37503.104
INFO [239/334] policy=0+6+12 2025-09-27 solved (0, 6, 12): price_mean=0.5997 emergency=0.000 adjustment_cost=2507.158 total_cost=37034.670
INFO [240/334] policy=0+6+12 2025-09-28 solved (0, 6, 12): price_mean=0.7894 emergency=278.607 adjustment_cost=3455.258 total_cost=50891.729
INFO [241/334] policy=0+6+12 2025-09-29 solved (0, 6, 12): price_mean=0.7878 emergency=1262.237 adjustment_cost=-1768.056 total_cost=51319.369
INFO [242/334] policy=0+6+12 2025-09-30 solved (0, 6, 12): price_mean=0.7938 emergency=812.916 adjustment_cost=675.606 total_cost=51992.079
INFO [243/334] policy=0+6+12 2025-10-01 solved (0, 6, 12): price_mean=0.7382 emergency=34.827 adjustment_cost=-871.839 total_cost=42036.274
INFO [244/334] policy=0+6+12 2025-10-02 solved (0, 6, 12): price_mean=0.7420 emergency=120.114 adjustment_cost=-2827.972 total_cost=43951.072
INFO [245/334] policy=0+6+12 2025-10-03 solved (0, 6, 12): price_mean=0.5580 emergency=0.000 adjustment_cost=-202.783 total_cost=30767.818
INFO [246/334] policy=0+6+12 2025-10-04 solved (0, 6, 12): price_mean=0.5858 emergency=0.000 adjustment_cost=-2153.568 total_cost=35136.305
INFO [247/334] policy=0+6+12 2025-10-05 solved (0, 6, 12): price_mean=0.7526 emergency=230.043 adjustment_cost=-2161.138 total_cost=44237.363
INFO [248/334] policy=0+6+12 2025-10-06 solved (0, 6, 12): price_mean=0.7685 emergency=860.745 adjustment_cost=1468.668 total_cost=44957.344
INFO [249/334] policy=0+6+12 2025-10-07 solved (0, 6, 12): price_mean=0.7658 emergency=127.333 adjustment_cost=1034.306 total_cost=43914.947
INFO [250/334] policy=0+6+12 2025-10-08 solved (0, 6, 12): price_mean=0.7607 emergency=349.635 adjustment_cost=-186.199 total_cost=43145.981
INFO [251/334] policy=0+6+12 2025-10-09 solved (0, 6, 12): price_mean=0.7578 emergency=224.506 adjustment_cost=-3183.487 total_cost=45323.231
INFO [252/334] policy=0+6+12 2025-10-10 solved (0, 6, 12): price_mean=0.5595 emergency=0.000 adjustment_cost=-1174.200 total_cost=33187.514
INFO [253/334] policy=0+6+12 2025-10-11 solved (0, 6, 12): price_mean=0.5846 emergency=0.000 adjustment_cost=-455.773 total_cost=35064.372
INFO [254/334] policy=0+6+12 2025-10-12 solved (0, 6, 12): price_mean=0.7663 emergency=562.043 adjustment_cost=11.181 total_cost=44954.959
INFO [255/334] policy=0+6+12 2025-10-13 solved (0, 6, 12): price_mean=0.7647 emergency=885.575 adjustment_cost=-1258.086 total_cost=46045.352
INFO [256/334] policy=0+6+12 2025-10-14 solved (0, 6, 12): price_mean=0.7731 emergency=1206.800 adjustment_cost=-622.449 total_cost=50137.016
INFO [257/334] policy=0+6+12 2025-10-15 solved (0, 6, 12): price_mean=0.7761 emergency=470.010 adjustment_cost=-1882.818 total_cost=48045.724
INFO [258/334] policy=0+6+12 2025-10-16 solved (0, 6, 12): price_mean=0.7822 emergency=308.103 adjustment_cost=1.153 total_cost=48076.352
INFO [259/334] policy=0+6+12 2025-10-17 solved (0, 6, 12): price_mean=0.5888 emergency=0.000 adjustment_cost=3616.412 total_cost=34829.213
INFO [260/334] policy=0+6+12 2025-10-18 solved (0, 6, 12): price_mean=0.5831 emergency=0.000 adjustment_cost=-838.694 total_cost=34778.965
INFO [261/334] policy=0+6+12 2025-10-19 solved (0, 6, 12): price_mean=0.7894 emergency=625.053 adjustment_cost=-716.511 total_cost=49579.573
INFO [262/334] policy=0+6+12 2025-10-20 solved (0, 6, 12): price_mean=0.7871 emergency=282.239 adjustment_cost=-909.738 total_cost=49657.683
INFO [263/334] policy=0+6+12 2025-10-21 solved (0, 6, 12): price_mean=0.7953 emergency=501.384 adjustment_cost=-67.270 total_cost=50554.087
INFO [264/334] policy=0+6+12 2025-10-22 solved (0, 6, 12): price_mean=0.7930 emergency=332.935 adjustment_cost=837.945 total_cost=49362.238
INFO [265/334] policy=0+6+12 2025-10-23 solved (0, 6, 12): price_mean=0.7813 emergency=492.605 adjustment_cost=-3779.888 total_cost=50749.431
INFO [266/334] policy=0+6+12 2025-10-24 solved (0, 6, 12): price_mean=0.5964 emergency=0.000 adjustment_cost=846.528 total_cost=35784.592
INFO [267/334] policy=0+6+12 2025-10-25 solved (0, 6, 12): price_mean=0.5985 emergency=0.000 adjustment_cost=-737.550 total_cost=36056.142
INFO [268/334] policy=0+6+12 2025-10-26 solved (0, 6, 12): price_mean=0.7873 emergency=724.448 adjustment_cost=-1309.911 total_cost=49659.416
INFO [269/334] policy=0+6+12 2025-10-27 solved (0, 6, 12): price_mean=0.7829 emergency=290.120 adjustment_cost=4517.038 total_cost=49596.749
INFO [270/334] policy=0+6+12 2025-10-28 solved (0, 6, 12): price_mean=0.7931 emergency=303.278 adjustment_cost=3880.688 total_cost=49664.774
INFO [271/334] policy=0+6+12 2025-10-29 solved (0, 6, 12): price_mean=0.8070 emergency=262.261 adjustment_cost=-98.597 total_cost=51709.090
INFO [272/334] policy=0+6+12 2025-10-30 solved (0, 6, 12): price_mean=0.7920 emergency=711.553 adjustment_cost=2670.689 total_cost=50168.437
INFO [273/334] policy=0+6+12 2025-10-31 solved (0, 6, 12): price_mean=0.6177 emergency=0.000 adjustment_cost=-647.905 total_cost=38097.108
INFO [274/334] policy=0+6+12 2025-11-01 solved (0, 6, 12): price_mean=0.6046 emergency=0.000 adjustment_cost=326.135 total_cost=35981.665
INFO [275/334] policy=0+6+12 2025-11-02 solved (0, 6, 12): price_mean=0.8022 emergency=559.213 adjustment_cost=2824.515 total_cost=53870.644
INFO [276/334] policy=0+6+12 2025-11-03 solved (0, 6, 12): price_mean=0.8055 emergency=395.205 adjustment_cost=-1011.988 total_cost=52462.821
INFO [277/334] policy=0+6+12 2025-11-04 solved (0, 6, 12): price_mean=0.7976 emergency=528.990 adjustment_cost=1480.740 total_cost=51914.891
INFO [278/334] policy=0+6+12 2025-11-05 solved (0, 6, 12): price_mean=0.8090 emergency=529.909 adjustment_cost=-2287.088 total_cost=55082.589
INFO [279/334] policy=0+6+12 2025-11-06 solved (0, 6, 12): price_mean=0.8151 emergency=656.470 adjustment_cost=1138.492 total_cost=55619.909
INFO [280/334] policy=0+6+12 2025-11-07 solved (0, 6, 12): price_mean=0.6155 emergency=0.000 adjustment_cost=1570.316 total_cost=39186.292
INFO [281/334] policy=0+6+12 2025-11-08 solved (0, 6, 12): price_mean=0.6173 emergency=0.000 adjustment_cost=-787.535 total_cost=38635.308
INFO [282/334] policy=0+6+12 2025-11-09 solved (0, 6, 12): price_mean=0.8103 emergency=503.712 adjustment_cost=104.060 total_cost=54323.022
INFO [283/334] policy=0+6+12 2025-11-10 solved (0, 6, 12): price_mean=0.8190 emergency=638.310 adjustment_cost=2215.967 total_cost=58457.930
INFO [284/334] policy=0+6+12 2025-11-11 solved (0, 6, 12): price_mean=0.8139 emergency=323.908 adjustment_cost=-1253.515 total_cost=55062.172
INFO [285/334] policy=0+6+12 2025-11-12 solved (0, 6, 12): price_mean=0.8124 emergency=324.045 adjustment_cost=2319.665 total_cost=56199.766
INFO [286/334] policy=0+6+12 2025-11-13 solved (0, 6, 12): price_mean=0.8185 emergency=1028.855 adjustment_cost=2300.211 total_cost=58339.493
INFO [287/334] policy=0+6+12 2025-11-14 solved (0, 6, 12): price_mean=0.6291 emergency=0.000 adjustment_cost=529.180 total_cost=40122.082
INFO [288/334] policy=0+6+12 2025-11-15 solved (0, 6, 12): price_mean=0.6288 emergency=0.000 adjustment_cost=-1337.851 total_cost=41995.244
INFO [289/334] policy=0+6+12 2025-11-16 solved (0, 6, 12): price_mean=0.8206 emergency=599.283 adjustment_cost=2224.082 total_cost=58099.610
INFO [290/334] policy=0+6+12 2025-11-17 solved (0, 6, 12): price_mean=0.8159 emergency=414.734 adjustment_cost=5540.810 total_cost=57764.644
INFO [291/334] policy=0+6+12 2025-11-18 solved (0, 6, 12): price_mean=0.8219 emergency=1142.293 adjustment_cost=302.529 total_cost=59671.369
INFO [292/334] policy=0+6+12 2025-11-19 solved (0, 6, 12): price_mean=0.8290 emergency=485.122 adjustment_cost=4292.127 total_cost=60957.276
INFO [293/334] policy=0+6+12 2025-11-20 solved (0, 6, 12): price_mean=0.8212 emergency=640.670 adjustment_cost=1087.461 total_cost=57922.632
INFO [294/334] policy=0+6+12 2025-11-21 solved (0, 6, 12): price_mean=0.6326 emergency=0.000 adjustment_cost=1387.117 total_cost=42529.851
INFO [295/334] policy=0+6+12 2025-11-22 solved (0, 6, 12): price_mean=0.6367 emergency=0.000 adjustment_cost=-1304.961 total_cost=44170.363
INFO [296/334] policy=0+6+12 2025-11-23 solved (0, 6, 12): price_mean=0.8265 emergency=620.753 adjustment_cost=1730.957 total_cost=58833.252
INFO [297/334] policy=0+6+12 2025-11-24 solved (0, 6, 12): price_mean=0.8211 emergency=1004.742 adjustment_cost=26.215 total_cost=57994.118
INFO [298/334] policy=0+6+12 2025-11-25 solved (0, 6, 12): price_mean=0.8241 emergency=386.966 adjustment_cost=-3078.950 total_cost=61670.717
INFO [299/334] policy=0+6+12 2025-11-26 solved (0, 6, 12): price_mean=0.8299 emergency=401.315 adjustment_cost=-499.959 total_cost=61096.105
INFO [300/334] policy=0+6+12 2025-11-27 solved (0, 6, 12): price_mean=0.8286 emergency=394.646 adjustment_cost=-92.758 total_cost=59558.175
INFO [301/334] policy=0+6+12 2025-11-28 solved (0, 6, 12): price_mean=0.6340 emergency=0.000 adjustment_cost=-78.541 total_cost=43083.225
INFO [302/334] policy=0+6+12 2025-11-29 solved (0, 6, 12): price_mean=0.6504 emergency=0.000 adjustment_cost=-1882.949 total_cost=48577.476
INFO [303/334] policy=0+6+12 2025-11-30 solved (0, 6, 12): price_mean=0.8396 emergency=544.458 adjustment_cost=1502.652 total_cost=64048.718
INFO [304/334] policy=0+6+12 2025-12-01 solved (0, 6, 12): price_mean=0.9076 emergency=6307.189 adjustment_cost=-2152.414 total_cost=93124.717
INFO [305/334] policy=0+6+12 2025-12-02 solved (0, 6, 12): price_mean=0.9153 emergency=4815.005 adjustment_cost=-1799.971 total_cost=89824.943
INFO [306/334] policy=0+6+12 2025-12-03 solved (0, 6, 12): price_mean=0.9120 emergency=5046.896 adjustment_cost=5173.759 total_cost=88431.125
INFO [307/334] policy=0+6+12 2025-12-04 solved (0, 6, 12): price_mean=0.9051 emergency=4718.331 adjustment_cost=-1933.006 total_cost=86767.496
INFO [308/334] policy=0+6+12 2025-12-05 solved (0, 6, 12): price_mean=0.7172 emergency=0.000 adjustment_cost=-219.257 total_cost=50659.115
INFO [309/334] policy=0+6+12 2025-12-06 solved (0, 6, 12): price_mean=0.7272 emergency=0.000 adjustment_cost=-509.454 total_cost=53185.938
INFO [310/334] policy=0+6+12 2025-12-07 solved (0, 6, 12): price_mean=0.9101 emergency=4168.725 adjustment_cost=-2321.475 total_cost=84829.890
INFO [311/334] policy=0+6+12 2025-12-08 solved (0, 6, 12): price_mean=0.9085 emergency=2613.968 adjustment_cost=-752.012 total_cost=79893.231
INFO [312/334] policy=0+6+12 2025-12-09 solved (0, 6, 12): price_mean=0.9058 emergency=2357.752 adjustment_cost=-911.912 total_cost=78007.134
INFO [313/334] policy=0+6+12 2025-12-10 solved (0, 6, 12): price_mean=0.9162 emergency=3035.262 adjustment_cost=907.975 total_cost=82972.567
INFO [314/334] policy=0+6+12 2025-12-11 solved (0, 6, 12): price_mean=0.8976 emergency=1115.062 adjustment_cost=-1412.442 total_cost=72657.454
INFO [315/334] policy=0+6+12 2025-12-12 solved (0, 6, 12): price_mean=0.7238 emergency=0.000 adjustment_cost=712.055 total_cost=54617.310
INFO [316/334] policy=0+6+12 2025-12-13 solved (0, 6, 12): price_mean=0.7297 emergency=2.835 adjustment_cost=752.807 total_cost=56051.216
INFO [317/334] policy=0+6+12 2025-12-14 solved (0, 6, 12): price_mean=0.9207 emergency=2489.286 adjustment_cost=2210.109 total_cost=82960.186
INFO [318/334] policy=0+6+12 2025-12-15 solved (0, 6, 12): price_mean=0.9144 emergency=1901.268 adjustment_cost=3642.403 total_cost=80475.178
INFO [319/334] policy=0+6+12 2025-12-16 solved (0, 6, 12): price_mean=0.9109 emergency=920.698 adjustment_cost=-745.070 total_cost=75619.736
INFO [320/334] policy=0+6+12 2025-12-17 solved (0, 6, 12): price_mean=0.9088 emergency=984.417 adjustment_cost=-1637.878 total_cost=75827.906
INFO [321/334] policy=0+6+12 2025-12-18 solved (0, 6, 12): price_mean=0.9095 emergency=970.826 adjustment_cost=591.175 total_cost=73221.380
INFO [322/334] policy=0+6+12 2025-12-19 solved (0, 6, 12): price_mean=0.7251 emergency=0.000 adjustment_cost=1267.702 total_cost=54853.212
INFO [323/334] policy=0+6+12 2025-12-20 solved (0, 6, 12): price_mean=0.7190 emergency=0.000 adjustment_cost=-414.463 total_cost=54348.601
INFO [324/334] policy=0+6+12 2025-12-21 solved (0, 6, 12): price_mean=0.9101 emergency=1287.445 adjustment_cost=-117.434 total_cost=76828.843
INFO [325/334] policy=0+6+12 2025-12-22 solved (0, 6, 12): price_mean=0.9193 emergency=1188.326 adjustment_cost=692.450 total_cost=76356.954
INFO [326/334] policy=0+6+12 2025-12-23 solved (0, 6, 12): price_mean=0.9127 emergency=681.801 adjustment_cost=-1023.352 total_cost=74293.036
INFO [327/334] policy=0+6+12 2025-12-24 solved (0, 6, 12): price_mean=0.9083 emergency=505.842 adjustment_cost=-221.079 total_cost=73085.093
INFO [328/334] policy=0+6+12 2025-12-25 solved (0, 6, 12): price_mean=0.9103 emergency=1215.264 adjustment_cost=1979.272 total_cost=75785.272
INFO [329/334] policy=0+6+12 2025-12-26 solved (0, 6, 12): price_mean=0.7238 emergency=0.000 adjustment_cost=582.718 total_cost=54623.248
INFO [330/334] policy=0+6+12 2025-12-27 solved (0, 6, 12): price_mean=0.7212 emergency=0.000 adjustment_cost=226.172 total_cost=54987.115
INFO [331/334] policy=0+6+12 2025-12-28 solved (0, 6, 12): price_mean=0.9059 emergency=440.692 adjustment_cost=-562.102 total_cost=71955.050
INFO [332/334] policy=0+6+12 2025-12-29 solved (0, 6, 12): price_mean=0.9065 emergency=462.032 adjustment_cost=1372.104 total_cost=72981.842
INFO [333/334] policy=0+6+12 2025-12-30 solved (0, 6, 12): price_mean=0.9005 emergency=669.932 adjustment_cost=-897.256 total_cost=72785.598
INFO [334/334] policy=0+6+12 2025-12-31 solved (0, 6, 12): price_mean=0.9102 emergency=516.109 adjustment_cost=-376.125 total_cost=74585.361
INFO Question 4-3: recomputing fixed-price baseline with the identical policy
INFO [001/334] policy=0+6+12 2025-02-01 solved (0, 6, 12): price_mean=0.7662 emergency=0.000 adjustment_cost=-976.370 total_cost=58418.648
INFO [002/334] policy=0+6+12 2025-02-02 solved (0, 6, 12): price_mean=0.7662 emergency=13.790 adjustment_cost=-797.814 total_cost=58038.458
INFO [003/334] policy=0+6+12 2025-02-03 solved (0, 6, 12): price_mean=0.7662 emergency=145.058 adjustment_cost=-1700.816 total_cost=59432.092
INFO [004/334] policy=0+6+12 2025-02-04 solved (0, 6, 12): price_mean=0.7662 emergency=74.058 adjustment_cost=-1652.865 total_cost=60987.743
INFO [005/334] policy=0+6+12 2025-02-05 solved (0, 6, 12): price_mean=0.7662 emergency=24.201 adjustment_cost=-229.931 total_cost=58643.932
INFO [006/334] policy=0+6+12 2025-02-06 solved (0, 6, 12): price_mean=0.7662 emergency=19.809 adjustment_cost=-2471.354 total_cost=60268.123
INFO [007/334] policy=0+6+12 2025-02-07 solved (0, 6, 12): price_mean=0.7662 emergency=0.000 adjustment_cost=-1575.945 total_cost=58396.748
INFO [008/334] policy=0+6+12 2025-02-08 solved (0, 6, 12): price_mean=0.7662 emergency=0.000 adjustment_cost=1186.704 total_cost=54859.580
INFO [009/334] policy=0+6+12 2025-02-09 solved (0, 6, 12): price_mean=0.7662 emergency=11.187 adjustment_cost=-382.816 total_cost=58708.386
INFO [010/334] policy=0+6+12 2025-02-10 solved (0, 6, 12): price_mean=0.7662 emergency=155.920 adjustment_cost=-151.550 total_cost=56053.429
INFO [011/334] policy=0+6+12 2025-02-11 solved (0, 6, 12): price_mean=0.7662 emergency=24.528 adjustment_cost=-1629.195 total_cost=55141.021
INFO [012/334] policy=0+6+12 2025-02-12 solved (0, 6, 12): price_mean=0.7662 emergency=28.202 adjustment_cost=-1577.727 total_cost=55081.341
INFO [013/334] policy=0+6+12 2025-02-13 solved (0, 6, 12): price_mean=0.7662 emergency=58.115 adjustment_cost=-695.205 total_cost=51948.029
INFO [014/334] policy=0+6+12 2025-02-14 solved (0, 6, 12): price_mean=0.7662 emergency=0.000 adjustment_cost=86.186 total_cost=54194.412
INFO [015/334] policy=0+6+12 2025-02-15 solved (0, 6, 12): price_mean=0.7662 emergency=0.000 adjustment_cost=-1481.738 total_cost=53484.659
INFO [016/334] policy=0+6+12 2025-02-16 solved (0, 6, 12): price_mean=0.7662 emergency=268.185 adjustment_cost=-2153.648 total_cost=55209.227
INFO [017/334] policy=0+6+12 2025-02-17 solved (0, 6, 12): price_mean=0.7662 emergency=139.806 adjustment_cost=-2485.867 total_cost=53400.627
INFO [018/334] policy=0+6+12 2025-02-18 solved (0, 6, 12): price_mean=0.7662 emergency=294.553 adjustment_cost=990.608 total_cost=52043.780
INFO [019/334] policy=0+6+12 2025-02-19 solved (0, 6, 12): price_mean=0.7662 emergency=326.183 adjustment_cost=412.730 total_cost=51844.747
INFO [020/334] policy=0+6+12 2025-02-20 solved (0, 6, 12): price_mean=0.7662 emergency=240.787 adjustment_cost=59.877 total_cost=52578.683
INFO [021/334] policy=0+6+12 2025-02-21 solved (0, 6, 12): price_mean=0.7662 emergency=0.000 adjustment_cost=900.516 total_cost=51213.909
INFO [022/334] policy=0+6+12 2025-02-22 solved (0, 6, 12): price_mean=0.7662 emergency=0.000 adjustment_cost=13.034 total_cost=51250.167
INFO [023/334] policy=0+6+12 2025-02-23 solved (0, 6, 12): price_mean=0.7662 emergency=492.128 adjustment_cost=-638.504 total_cost=51262.004
INFO [024/334] policy=0+6+12 2025-02-24 solved (0, 6, 12): price_mean=0.7662 emergency=230.234 adjustment_cost=880.288 total_cost=50367.074
INFO [025/334] policy=0+6+12 2025-02-25 solved (0, 6, 12): price_mean=0.7662 emergency=213.738 adjustment_cost=-1512.349 total_cost=48896.122
